music_name,music_id
PYRAMID,1901359551
David,1331845753
SHOWDOWN,1936298308
처음 본 여자는 다 예뻐,417859714
Good time,34341071
JUICE (lIlBOI X Rian & JayB),1905927328
데리러 갈게,508053290
사랑했다치자,33856283
반딧불이 (Firefly),435004283
눈물이 흘러 (Feat . Lil Boi),487182029
Once,34341072
After Party,1357793442
TRICK (FEAT. 릴보이),503268249
No Tomorrow,492151513
City Lights,34341073
Love and Peace,1357793443
你是对的人,28832054
Did You See The Rainbow?,3319025126
不败,392050
Truelove,531684243
비와 당신 (고당도 보이스 수박 친구 멜론),1312889179
어차피 잊을 거면서,504016428
취향저격,30953124
Love Is True,29450783
SO GOOD,34690216
Nobody Else,504206027
어떤 말이 필요하니,535028841
CANVAS,504206025
Like a star,34690220
FLASHLIGHT,1341939813
CRUSH,34690221
다시 만나는 날,2118171945
Fire,34690215
Can I,2062582841
Can`t Let You Go (Korean Ver.),28936435
독 (On your mind),1341939817
Nothing But You,1363638034
Fine,1341939821
キミの声,27498088
바보,1341939815
Ride up,1341939819
FEEL (Korean Ver.),28936432
HYPER,422094075
눈을 감고,34690219
영원한 사랑,431357999
Be My Baby,411314962
Move On,22768429
SAY YES,26129531
Dangerous,28786205
I'm In Love,26562573
Just A Feeling,26562574
目を閉じて,27498090
行かないで ~No No No~,28786371
GOOD BYE,27498092
I love you,27498093
ずっと,28786375
The signs of LOVE,31246508
So many girls,402073738
Pressure,33190140
HEY YOU (Korean Ver.),28936434
Next to You,28786377
Can't Let You Go,28786378
THE LAST NIGHT,33190142
Turn It Up,28786379
Heartbreaker,417247271
Don't tease me,33190143
Stay With Me,444267925
OCEAN VIEW,1470721593
Stay with me (Live),1478114234
All of me,35448725
We Young,1309814348
Go away go away,1417695574
GBGN (凌晨两三点钟),2638922488
처음부터 지금까지,3332359300
Bad Girl,28798517
우리 만나는 날,32450638
위잉위잉(Cover),35955196
DJ Got Us Falling In Love Again,35955173
Good Enough,2092568102
minimal warm (취향저격 그녀 X 찬열 (CHANYEOL)),1492270403
안아줘,420513630
Black Out,2621667011
Whistle X TT X Monster(2016SBS歌谣大战),2674783966
Love song,35955111
Nothing on You,35956184
Lemon (Cover),1471449005
春夏秋冬 (SSFW) (Chinese Ver.),1361222884
Tomorrow,1835358935
我讨厌你,417250232
다시 사랑한다면,414586164
You Are,407889557
Young Street Logo Song,35447711
Ease Up,2621667013
Hasta La Vista,2621667012
I'm on your side too,2621667471
Clover,2621667472
봄 여름 가을 겨울 (SSFW),1361222875
Sabor a Mi (Cover),35955180
Let Me Love You,461301648
돈 벌지마,36308722
Bad Guy,1832418898
안부,1455746489
Back Again,2621667014
듣는편지,35447712
Billionaire (Live),1472861829
All My Loving,35955158
어떤 말로도,409931955
Lonely night,35956103
Last hunter,35447713
Who l am,35448724
one more time，one more chance,438466712
SUN GOES DOWN,1949087343
Whistle(Live),453268780
Small girl (feat. 도경수(D.O.)),2601547376
Tell Me (What Is Love),403710269
Tell Me What Is Love,29814578
没关系 (That's okay),1375270512
Mars,2153459961
Popcorn,2150785451
SING ALONG!,2723761747
Goodbye Summer (f(Amber+Luna+Krystal) (feat. D.O. of EXO-K)),27514437
걱정 말아요 그대,442605338
나였으면,3313990484
流星坠落 (I Do),2080479196
Somebody,2083178632
영원해,2701930080
I'm Gonna Love You,1864074235
Nobody Knows It,2723761744
우리가 몰랐던 것들 (Simple Joys),2153459962
Bite,1989964053
DUMB (Feat. PENOMECO) (feat. 페노메코),2746834089
밤에 내린 눈 (Snowfall at Night),2667005202
외침,29709770
놀이터,2723761750
DJ Got Us Falling In Love Again,35955173
Fit,2723761746
Rose,1864073276
매일의 고백 (My Dear),2153458515
오늘에게 (Good Night),2153458514
Si Fueras Mía,1864073279
Spot! (Live),2154889718
My Love,1864074236
I'm Fine,1864073277
내일을 너에게,2723761743
Open Arms,35955079
괜찮아도 괜찮아 (Live),1815006620
Nothing on You,35956184
Love wins all (Live),2155813104
奇迹 (Wonder),2083175407
明天的我们 (Ordinary Days),2083175410
나답게,2723761742
기억의 온기,2723761748
Lost,2083175409
틈,2723761749
우리,2723761745
Paradise,35956181
사랑한다는 건,2723761741
Dream High,2690566579
Falling Like The Stars (Live),2154867607
Perfect (Live),2154888793
The View,2083175411
Waiting for You,1917343360
Like a Dream,1965855805
Strawberry Champagne,2154110155
Waiting Game,2128808692
Howl,1938925066
Winter blossom (feat. Ashley Alisha & nobody likes you pat),1821557798
Anymore,2098078536
Frozen,2002359752
Umbrella,1958401420
Beyond the Stars,1925365458
Summertime,1954641156
Green,2149425576
Why Do You Love Me,1887277075
Once In a Summer,1962012863
Ocean,2052050635
House party,1857547285
Selfish Love,1997149304
White Snow,2005225628
Summer Night,2620879042
Van Gogh,1981567281
Rain Drop,2055821355
Shooting Star,1925365459
Good Night,2137797510
Autumn Night,2092194488
I know,1420972317
Dreamers,2074382021
Stupid,2092194487
고흐의 밤,2120696495
Midnight Library,1921251210
Peter Pan,1995199103
Winter Blossom (Acoustic),2118427099
Happy Ending (feat. Pat Kiloran & Ashley Alisha),1890721619
Strawberry,2133179611
Lilac,2144615942
Truth,2063429392
Don't Lose the Light,3347772528
Promise,1947655324
Merry go round (feat. Kelsey Kuan & prettyhappy),1938925067
A Better Day,2102332992
After Summer,1962010234
All My Friends Kill Me (feat. Kelsey Kuan & prettyhappy),1989135937
Boyhood,1943347064
Eternal Sunshine,1815059689
When It Rains,2151828647
Dream,1983467231
Forget me,1933503263
Tulip,1929015374
Winter is coming (feat. Pat Kiloran & Ashley Alisha),1909670771
꿈의 백화점,1921251209
Better Alone,1989132518
죽을 만큼 아파서,5400327
죽을만큼 아파서 Part.2,29709502
고장난 선풍기,29709498
돌아갈 순 없을까,1824270832
내가 그리웠니,29709494
격정적인 열애설,29709500
널 너무 사랑해서,438466294
DOOM DOOM (DAISHI DANCE TRACK),30830210
미치겠어,22833726
인기,1399256188
권태중독,30830208
죽도록 사랑해,22833733
천하무적 (Invincible),28391225
Whatever,29709503
인생12진법,26256039
What Could I Do,29709499
좋은 이별이 있을 리가 없잖아,1824270831
사랑 범벅,30830207
너에게 쓰는 편지,5320120
봄 같던 그녀가 춥대 (Feat. 페노메코),1439407455
내 생애 가장 행복한 시간,29709493
서커스,22833743
아이스크림,22833758
Luv D.N.A,26141288
블랙홀,438456373
I Love U Oh Thank U,26256028
STAR,1824269272
쉴 곳,1824269273
반창고,460099431
E.R,29709505
거북이 (Remix Ver.),1824269274
도망가자,29709497
Indian Boy,26141277
마음 단단히 먹어,29709495
독,22833754
삐에로,22833721
New York,29709496
So Fresh,5319902
그래도 남자니까,5320095
나란 남자,26256043
얌얌(Yummy Yummy),1451218859
무인도,1399256196
내 생애 가장 행복한 시간 Part.2,1399257071
존버,1399256203
아무도 모르게,36102403
케미,438456378
깨우지 마,1913867401
눈이 멀었다,1824269271
꽃,438456377
Criminal (Feat. MC몽),2604253553
Nice Body (With 로꼬),28738294
Say Yes,427614522
All I Wanna Do (K),436346400
i’m like that (feat. Loco),3314385958
주지마,558377118
지나쳐,480426215
우연히 봄,31352391
시차 (We Are),503207548
별 (Little Prince),1331819413
NOT OK,2091672938
니가 모르게 (You Don't Know),29769021
My Last,33241001
Somebody!,1966860452
YOUNG,1306436055
시간이 들겠지 (Feat. Colde),1313558725
Right Here Right Now,465673466
남아있어 (FEAT. CRUSH),438803501
감아 (FEAT.CRUSH),28308698
러브(Prod.로코베리),1858778226
하기나 해,31311106
나타나줘,545350365
뒤집어버려,557158189
굽,503853343
Think About' Chu,455345656
ON AIR,1806050578
Eh freestyle,2722816878
Summer Go Loco,499274467
OPPA,499274466
잘 (I'm fine) (Live),2141614418
TTFU,1982938903
Walk Freestyle (Feat. 로꼬),3317684657
MBTI (Prod. GRAY),1899013050
잠이 들어야 (Live),1487502478
ONE PLUS ONE (원플러스원),1300381797
Late Night,1329129033
StrOngerrr,461864903
여자여자해 (That Girl),491294480
Party For The Night,1870255810
픽픽,2091672936
자꾸 생각나 (Thinking About You),29769022
6 To 9,28923342
오랜만이야 (Feat. Zion.T),1344646901
RESPECT (FEAT.GRAY & DJ PUMKIN),33166802
너의 뒤에서,534544435
FREQUENCY (Feat. Loco),2750140128
이 노래,29393704
시한부,1835526817
Lemon,1966863162
너도 (FEAT.CHA CHA MALONE),408532324
Way Back Home,863046037
Easy,2129833658
여름에 두었다,2099327170
닫힌 엔딩 (Closed Ending),1841745691
Lunisolar,509792932
So Right (feat. Yuna),1922445346
Shooting Star,2005216902
터미널 (Terminal),1338146160
야행성,863046038
일기장,3346790719
생각나,863033556
Yeah Ah Gang (Original Mix),545414340
Blue (Feat. 원슈타인),1841745680
습관 (Bad Habits),1338146159
Steal The Show,2024055742
밤산책,2727799043
Reborn,29775940
Falling Into (Radio Edit.),34766370
My Bad (feat. Julie Bergan) [KSHMR Edit],1428144533
Traveler,1338146158
Road,1968032250
Dream,525734942
사랑한다는 말로는,1452906981
For You,1977424450
퇴근,1353208619
36.5,1384482069
Diary (Instrumental),3346791330
Don't Let Me Know,1968028315
Monsters,2005216901
Arirang,863033557
점선면,2704874546
내탓,1833836852
Bad Habits (SHAUN Remix),1866340409
후시이딘(Fusidine),5331356
Count On Me (Original Mix),569958342
Bring the Beat (2014 World DJ Festival Anthem) (Joeysuki Re-Edit),566508160
Runaways (Radio Edit),509792931
To Be Loved,1384477757
When It Drops (Original Mix),1304589399
Bring the Bounce (Original Mix),1304590377
Rock The House (Original Mix),1314818989
Terminal (Japanese Ver.),2137892876
너의 곁에서,2620520679
She is,1353212448
Pixels (instrumental),2704873800
WAY BACK HOME (MR),1403755990
Bring the Beat [2014 World DJ Festival Anthem],1406779436
Swan Song,2005216903
B-DAY (feat. 숀(SHAUN)),2689080716
Night Walk (instrumental),2727799044
Time To Love,28912659
Who's Lovin' You,28957127
Cherry Blossom,28912653
Recollection,5323063
Joshua,28912654
Romance,28912656
A Good Year,28912649
The Spirited Garden,27770993
창가에서,29091016
Memories of you,36496671
With You,29215732
Acacia,28912651
Dear Mama,29133639
Tears,28912657
What Remains (Piano Version),3345014232
I'll Always Love You,34204638
Arirang,34204596
Raise Your Voice,27770989
Serenade,34204635
Blaze A Trail,27770991
Blooming Flowers,2025936069
How Do I Love Thee?,34204595
When Spring Comes,34204593
A Balmy Spring Day,28912650
I'm In You,28957128
A-sin,29133638
벚꽃,29089772
An Earnest Wish,27770990
Days Gone By,3345013529
Falling Snow,34204641
Film (2020 Remastered),1472202690
Reaching You,3345014228
The Gray City,28912658
그대의 심장 부드러움,28957126
아름다운 그대에게 (Full ver.),29133637
All My People,29133636
At The Window,28912652
설중화,34204639
Platonic Love,36492704
바라고 또 바라며,29091017
Silence,34204640
A Light Step,36492045
밖에 내리는 비 처럼,1885166503
Adorable Day,3345013527
Beyond Time,3345014229
시간의 정원,1940288755
Trance Sending Biology,26903471
Galactic Dawn,28066235
Caterpillars & Birds (October's Cotton Crow Version),27667076
Three Drops,24451225
暮色回响 (Live版),2602622157
天上飞,1869728598
梦臆 (Live版),2604909429
我们不必什么都感受,1999310167
Yellow,1872968272
花祭,1880216159
我爱你就像,1947375474
Lucky Lucky,29572767
Lucky Lucky,29849904
敬酒曲,1890718617
她来听我的演唱会,1888597030
水星记+神奇+情人 (Live),1869260489
Things I do for love,1484361589
你要跳舞吗,1884596464
达拉崩吧,1884939199
狂恋 (Live),2120679763
Papillon,1890718614
出发，爱情,33035001
意料之外,2122625235
遇见未知的自己,409647191
暮色回响 (伴奏),2602622656
作为怪物 (Live),2615436321
我会给你幸福,247539
Open Your Eyes,426026538
棘·光 (Live版),2098198804
冰海旅人,1912138027
Forever With You,33035003
听世界的声音 唱我们的歌 (即兴版),2615755648
郎的诱惑 (Live),2661775306
意料之外 (Live),2613376858
Breakfast in the Bed,1919482058
大女人 (live),2132933209
普罗旺斯的夏天,2609474877
疼爱,1912934142
梦臆 (伴奏),2605223130
Show Me Your Love,303269
想想办法吧！爸爸,1306507034
Things I do for love (伴奏),1484361590
기러기처럼 비둘기처럼,1332458508
陪你幸福,27496061
爱情储蓄罐,2158975124
意料之外 (Live | 伴奏),2613376963
出发，爱情(伴奏),33035006
疼爱 (伴奏),1912935752
作为怪物 (Live | 伴奏),2615436371
Open Your Eyes (Rock Ver.),427614732
醉爱(国),5353444
爽!,5353445
Three More Words,1912143702
Rainbow,2094420597
味道,432509281
No Make Up,35345399
양화대교,29418127
회전목마 (Prod. Slom),1894817097
Complex,455311491
꺼내 먹어요,32102725
눈,1490352291
HUG (Prod. by Slom),2011541623
그냥 (Just),30431642
Babay,26159418
UNLOVE (prod. HONNE),2107570905
The Song,455311487
Candy,2049797002
Click Me (2013),26159423
BENCH,1864073263
CREDIT,1806053285
미안해,455311489
Red Queen,35847041
A Real Lady,27571794
밤거리,1809764389
On My Way,5297473
WORLD STOP TURNING (feat. Warren Hue),2090019653
화장 지웠어 (No Make Up),29538342
Seethru,5325728
일주일 (247),35955204
오랜만이야 (Feat. Zion.T),1344646901
Nomad,2149062753
5월의 밤,1401503209
I Remember You,36867956
잠꼬대,1318033181
멋지게 인사하는 법,1318033177
V,2107570906
Stay Cool,22832457
你已经是我的(Deja-Boo) (Feat. Zion.T),29953038
Make Love,1870252154
깜빡,29790175
뻔한 멜로디,26123920
너와나,34899209
My Luv,1318033178
Machine Gun,419254029
영화관,455311486
신사 ($insa),417833082
돌고래,2107565383
Suspicious,2740139299
내가 좋아하는 것들,2107565379
쿵 (Knock),419254028
Kiss Me,29819853
Doop,26159414
LOVE ME,2740138379
쌔끈해(Three ********),26584303
Trap,26484764
Guilty,2095260821
Criminal,1477320161
MOVE,513336124
I'm Crying,516358419
Advice,1845740923
The Last Christmas,2653405791
괴도 (Danger),28949600
Heaven,1493971949
WANT,1343027628
Strings,1845740563
Sexy In The Air,2618766503
さよならひとり,423118336
Veil,2744784399
Pretty Boy,28949603
理想 (IDEA),1493970810
Press Your Number,41672090
日食 (Black Rose) (Feat. Kid Milli),1477319446
Flame of Love (Korean Ver.) (Bonus Track),513336132
Say Less,2618766505
Deja Vu,2618766504
Just Me And You,1477320164
Identity,1493971952
If I could tell you (Feat. TAEYEON),1845740562
Bones (Prod. Czaer),2636729455
解梦 (Waiting For),1477320163
FINALE,2744783790
日夜 (Day and Night),523035605
Ace,28949599
My Day,1833656548
Goodbye (さよならひとり Korean Ver.),423997667
Blue,2095260824
그 이름,32364460
Drip Drop,41672089
今晚 (Night Away) ,2095260823
Famous,1388828638
너란 말야 (U),25722034
I’m Crying (Korean Ver.),523035612
Sexuality (Rearranged Ver.),41672096
Horizon,2618765092
好像是爱 (I Think It's Love),1493970814
The Rizzness,2095260822
拥抱我 (Think Of You),1493971950
Nemo,1477320165
诱引 (Impressionable),1493970811
Shadow,1343027630
雪花 (Snow Flower),523035608
G.O.A.T,2618766502
原地 (Not Over You),2095260124
Acid Rangers,1894326423
When I Get Old (feat. Christopher & CHUNG HA) [Remix] [Radio Edit],2059390349
Terminal Rangers (Original Mix),2657288843
Jangchung,2159040172
Bongduck Rangers (Original Mix),1955792203
Boom Boom Bass (Arkins Remix),2658133961
HMG,2676609589
Shake That (Koriginal Mix),2003327365
Bike Horn,1894328148
CAUBOY,1894326425
Banger Rangers,2718008602
Sixthema & Arkins - Boomshakalaka (Feat. Denis),1821027880
BOYS WITH BASS (Arkins & Castle J Remix),2137376421
Pikachu,2608455779
Die Hard,2159040163
Kaizarkins,1861234717
Bongbong,3346388689
Arcade,1894328149
HAZIMARA,2623992785
Emergency 2024,2630724642
Aluminium,2159040159
Telephone,1851562034
Orange Disco,1939856067
Nuclear Rangers (Original Mix),3337062249
Friday Night,2744711634
Don't Tell Mama (Original Mix),3343383401
1995 (Radio Edit),2159039277
Grozkins,2144352656
Fatrikins,1948582212
Missed Call,3340947430
Gongsa (Original Mix),2119979771
Letsrocky,2609004456
Time Machine (Original Mix),2704150970
No Doubt,3344531941
Gaenaree (Original Mix),2687854276
Masked Avengers (Original Mix),2728344393
Chi-Chi,2658492491
Let's Go,3346388661
LCA,3342295508
Tocatoca (Radio Edit),3340947437
SWACK (Original Mix),1471199024
Highkick,1844436186
Ave Maria,1948581394
So Am I,2657065737
Straight,1443220871
Marry Me,3343497152
Mayday 7777,1844433331
Check,2159039413
Move Like That,3343590777
Astro Boy (Original Mix),2022294104
Everytime,404184562
너를 위해,427142853
최고의 행운,28836163
Arcadia,2750135163
Make it count,1344659916
우리 만나는 날,32450638
The Last Christmas,2653405791
呼吸 (Breath),28253805
Broken Party,2698793937
Open Arms,35955079
Good To Be Alive,2009579542
총 맞은 것처럼 (Live),1385552560
Paradise,35956181
Traveler,1998381300
다시 사랑한다면,414586164
벚꽃연가,1318288123
四月后的离别 (Beautiful goodbye),1355916084
기다렸다 가,455345434
Bye Babe,516358261
Deja-Vu,2750133601
No Gravity,2750135164
LOVE,1375455720
나 사랑법,2124986846
꽃씨 (Dandelion),2160758008
하루 (A Day Without You),28253801
All My Loving,35955158
빈 집 (Empty),2160758878
最佳幸运 (CHEN JAPAN TOUR 2023 - Polaris -),2134869567
正在消失 (Last Scene),1998381299
花 (Flower),1355916083
我们的夜晚 (Shall we?),1395147280
安好 (Hello),1487290179
The Last Time,399353420
栈停 (Your Shelter),1998381303
Help Me (Somebody 2 Love),2750133597
별빛 저 너머의 너머의 너머의 별 (Starlight),2160758881
오월의 어느 봄날,1407590864
玩暧昧,409060621
In My Life,2750133599
Fall In Love Again,2160758880
Nothing Better,36271448
FREE WORLD (CHEN JAPAN TOUR 2023 - Polaris -),2134871635
빨래,36270499
我难过 (I'm Not Okay),460112211
Sunday Morning,399354443
晚安 (Good night),1395147282
Người ấy,35956173
爱语 (Love words),1355916086
Party Shaker,2165999698
Party Nation,1971087392
Ready Go,2119951579
Dalryo Baby (Original Mix),500858310
Pump Pump,1964070626
Pongdang Pongdang,2006932615
Dance With Me (Extended Mix),1946445575
Playa,1988790389
Kick Some Ass (Original Edit),33726094
Azoosinna,2013391245
123,2143867814
Shake That Ass (Edit),34964682
Discoman (Extended Mix),2721698805
꿀밤 (Original Edit),449824790
Level Up,1928468319
No One,2064689056
Do It (Extended Mix),28730277
쏘굿 (So Good),1409241133
Nachorom,2615081891
One Time (Radio Edit),28443150
Moving Your Hips (Extended Mix),2135118568
Booty Shake (Original Edit),409647282
Kkulbam (Original Mix),500858313
Abracadabra (Turbotronic Extended Mix),507963399
Beat Don't Stop,2097770595
Putcha (Radio Edit),34964639
Kiss In The Club (Extended Mix),2751637109
Ye Ye Ye (Extended Mix),26263339
Higher (Edit),33404130
One More Time,2155650999
Big Dada (Extended Mix),33991463
Hands Up (Extended Mix),2661929223
Kungchi Tachi (Extended Mix),3321980336
Shake It Shake It (Original Mix),539907313
이리와 (Original Edit),465973314
Tell Me (Turbotronic Radio Edit),508027325
Steam Hot,3332451081
밤바당 (Original Edit),460099546
Bomdigi (Original Mix),500858306
빠라밤 (Radio Edit),402070281
Happy Weekend,3312173623
Ah Yeah (Original Mix),34964681
Bunga Dance (Original Mix),500858307
핫바디 (Original Mix),409646295
Bam Bam (Turbotronic Extended Mix),425295113
Moving On (Extended Mix),33761101
Get Down (Extended Mix),2733669421
Party Day (Original Mix),1388779852
Flip (Extended Mix),2711829318
OK (Extended Mix),2742768046
So Beautiful,1487867841
Dope Lovers,1820851909
Don't Go Insane,2087776528
Merry Go,1965323445
Calico,1965323448
No Blueberries,1803886229
So Beautiful,1820850206
Do or Die (ft. DPR IAN),2119259974
Scaredy Cat,1820850209
Peanut Butter & Tears,2065406603
Bad Cold,2088173244
Violet Crazy,2088173246
Winterfall,1965323447
Mood,1965324400
Don't Go Insane,2088174198
Welcome To The Other Side,2088174197
Miss Understood,1965323443
Ballroom Extravaganza,1964618286
Mr. Insanity,1965324401
Nerves,1820850208
Welcome To The Show,1820850210
1 Shot,1965323442
No Silhouette,1820851910
Do or Die (DPR CREAM Remix),2630225653
Ribbon,1965323446
No Blueberries,1820850207
Famous Last Words,2088174196
So I Danced,2069897403
SKINS,2163394504
Avalon,1965323444
Boom,1861084281
SAINT,2163394505
Peanut Butter & Tears,2088173245
Sometimes I'm,1965323450
So I Danced,2084258558
Seraph,1965324399
Ballroom Extravaganza,1965323449
So I Danced,2088174199
LIMBO,2163394506
MITO,1820851908
SKINS (Instrumental),2163394507
Diamonds + And Pearls,2082110617
THE GODS CAN BLEED,2029055969
MITO REBORN,2029056966
SAINT (Instrumental),2163397790
Avalon Interlude (Band Version),2029056971
Diamonds + And Pearls,2149061724
LIMBO (Instrumental),2163397791
zombie pop,1854245532
Trap,26484764
광화문에서 (At Gwanghwamun),29728006
희망은 잠들지 않는 꿈,5300394
화려하지 않은 고백,1437280852
내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),1473527959
一整天,1431268606
在光化门 (At Gwanghwamun)(中文版),29769033
인우,5300361
7년간의 사랑(Live Ver.),22739517
Dreaming,1465063613
百万碎片,35447065
쓰담쓰담,1378017748
那个时候 (At the Time) (feat.圭贤),473403575
하루마다 끝도 없이 (Unending Days),2650848223
You & I,2672481460
첫눈처럼,3317625787
내 맘은 어디에 두죠,402070945
One Love,22739568
重逢之日(Goodbye for now),480427179
내 운명 피하고 싶어,412902920
그렇지 않아,2115835753
Restart,2115835752
Universe,2650848225
나침반,3317625792
낮잠,3317622652
비처럼 음악처럼,1493873479
인연(姻缘),419594384
Bring It On,2650847433
헤어지는 방법,26327328
다시 만나는 날 (Goodbye for now),479979810
추억에 살아,3317625790
우리가 사랑한 시간,32835772
Aewol-ri,1366540241
우연히 그대,1401018532
너여서 그래 (슈퍼주니어-K.R.Y.),2115832335
출국(Departure from a Country),1950232452
Rainbow,2115832334
수평선 (Horizon),2650848227
只是想你,35448064
T플커플,26609403
远去的日子,36198054
그대는 날 어떻게 생각해,2030806551
Eternal Sunshine,29728005
어느 봄날 (One Spring Day),2650848228
忘不了的温柔 (Still),438981927
너였다면 (Cover),1486106166
뒷모습이 참 예뻤구나 (At close),29728001
하루도,25645678
MAGNETIC,1824656954
30 Sexy,28240421
La Song,28178200
手记,5326801
I'm Coming,25645668
With U,25645670
Love Story (Chinese Version),25645645
克拉恋人,33166510
Switch to me,1824485524
신난다,1467881055
Up In The Club,5326775
Summer Hate,1459485336
Hip Song,5326570
One,5326572
널 붙잡을 노래,5326567
어디 가요. 오빠,28240429
It's Raining,25645693
태양을 피하는 방법 (Gtr. Remix),25645719
Touch Ya,25645679
나쁜 남자,36095168
Slowly,5326819
Sad Tango,5326816
애인이 생기면 하고 싶은 일,22840441
내가 누웠던 침대,25645667
假装,33166511
나로 바꾸자 (duet with JYP),1809154871
I Do,25645704
Don't Stop,25645669
Rainism [Clean Version],25645641
깡,521784025
Love Song (English ver.),5326574
DOMESTIC (팔각정),1990492203
안녕이란 말대신,36094197
Him & Me,25645673
Because Of You,25645681
Move On,5326773
마릴린 먼로 (Marilyn Monroe),28240425
I′m Coming,469104646
난,25645701
오늘 헤어져 (feat.조현아 of 어반자카파),520464181
WHY DON'T WE,1824485522
北京北京我爱北京,5249682
珍爱,5326497
최고의 선물（prod. by PSY）,453491341
Come over,1824485523
Switch to me Acoustic Ver.,1815011920
So I'm Loving You (2009 Version),28606364
사랑해,28240427
아무노래,1416378346
유레카 (Feat. Zion.T),38019451
SoulMate,1297486027
풀어 (Pour Up),407679164
Okey Dokey,34248647
새삥 (Prod. ZICO),1978996394
Oasis,33071167
It's You,1327643324
자격지심 (Feat. ZICO),1985741156
사람,1394169451
걘 아니야,1394167734
웬수,1459485338
Summer Hate,1459485336
Spot! (Live),2154889718
Tough Cookie (Feat. Don Mills),29718154
너는 나 나는 너,400875513
립스틱 짙게 바르고(Red Lipstick),28029007
EKO EKO,3344775569
Boys And Girls (Feat. Babylon),36198055
No you can't,1459483820
Balloon,1401919134
예뻐졌다,28892522
Artist,489997465
괜찮아 (Feat. ZICO),2683800379
moneyflow (다 비켜봐),33789071
FANXY CHILD (Feat. FANXY CHILD),489997467
Traveler (feat. 지코(ZICO)),35956190
She`s a Baby,471968107
VENI VIDI VICI (Feat. DJ Wegun),38018438
남겨짐에 대해,1401909677
버클 (Prod. 기리보이),1323977447
오만과 편견 (Feat. 수란),38018439
오늘밤 (TONIGHT),498555546
ANTI (Feat. G.Soul),489997466
그 XX,28977033
Red Sun,501214651
Keep Going (Prod. By IOAH),557339054
Roommate,1459483821
천둥벌거숭이,1394169450
만화영화 (Cartoon),1459485337
어디,497223888
극,1394169452
One-man show,1394169453
Refresh,1442857408
another level,1401909676
STAY on FIRE (feat. DEAN),3348967737
LALALA (Snitch Club),2685556404
AH AH (feat. 식케이 (Sik-K)) (feat. 식케이),2704899664
K-FLIP,2685556403
FASHO,2619937233
YACHT (k),490602930
Don’t Play,421563827
MADE IN KCOREA (1TAKEBAR),2685552090
NEW ANTHEM (Feat. PENOMECO),2685556407
iffy (Prod. GroovyRoom),506094594
KAY COOL,3322036712
SELF HATE (Feat. 호미들),2685556405
tell me tell me,3344775571
tell me tell me AYUMIC Remix,1459416265
NAMSAN TOWER (feat. LEY),3346790181
아침에 다시 얘기해,474567472
The Purge,1475921855
OUTTA SPACE,2734049546
EASY,553310816
INTERLUDE,2685552089
붕붕 (Prod. GroovyRoom),553310422
What The Hell (feat. Donutman & ELO),35040781
NDA,2128530575
그 때 그 자리,1963074341
KARMA COLLECTOR,3322037759
GIDDY UP (Prod. GroovyRoom),1384484847
RING RING,437856571
KANDY CRUSH,3322037757
Umm,1361434849
랑데뷰 (Rendezvous),421423908
she’s so outta control,2734049542
Achoo Remix,1811445827
KOCAINE CASTLE,3322037756
KC (BUST IT DOWN) (feat. Leellamarz),2124236345
海底捞火锅 (Haidilao),2128530572
TRAP (feat. Jimmy Paige),2642270216
지금뭐해,1993455616
party (SHUT DOWN),481853993
World Domination,1475921854
How We Rock,1475921852
Alright,2071843996
Say Goodbye,1387519265
ALLERGY,2739711833
River Flows in You,26237342
Kiss The Rain 비를 맞다,22829933
雨的印记,1460908184
Kiss the Rain,1299980643
Do You?,22829926
Kiss The Rain,28411989
River Flows In You,5312840
May Be,22829925
Wait There,22829927
时光终将流逝,22829946
Reminiscent(회상),22829930
Love Me,22829931
Spring Rain,5312278
When Love Falls ( Rain Version ),33085717
一休,25918369
Waltz in E Minor (For Cello),27808138
I,5312283
Love Hurts,5312549
Dream (Piano Solo),5312282
Mika's Song(Piano ver.),5312542
One Day I Will,5312275
The Last Paradise,34916860
Higher,27731099
Passing By,22829924
너의 마음속엔 강이 흐른다,26129630
In You,28731538
내 창가에서 보이는 풍경,26129628
Loanna,22829936
동화,5398849
You (feat. 해이),2714685878
when it snows in May,2046965663
All Myself To You,5312289
Sometimes... Someone,5312290
Sweet Dream My Dear,5312294
What Beautiful Stars,5312277
When The Love Falls( 雨声版),33875522
Chaconne,22829929
Letter,27946939
Memories In My Eyes,27949007
We Contain Multitudes — piano reworks,1985652494
Darling,1948982951
Poem+ 诗처럼,22829937
Sky,22829923
잘자 내 몫까지,544151424
Spring Waltz,1846477203
Do You,27946937
One Day I Will...,5312728
Room With A View,1450061412
달링,1471032675
사랑의 언어 (Love Language),3336112836
취중고백,1904255831
Back In Love,2115272048
너에게 (Melody Ver.),1313898010
Special Day,3330148283
꽃,1927438065
버릇처럼 셋을 센다,3343953344
친구로 지내다 보면,2018426302
화내지마,3313620662
아직,1388770065
비켜줄께,537854875
눈부셔 (Natural Ver.),1304301324
사랑,1389847617
Perhaps Love (사랑인가요),1383693428
나비가 날았습니다 (Inst.),1862606181
Cupid (Live),2136787911
헤어지자 말해요 (Live),2139371494
벽,2013066858
너와 함께 (Inst.),2025927648
눈치 (Inst.),2146029487
예뻤어 (여름날 우리 X 김민석 (멜로망스)),2061963560
안녕,2606550586
영원을 약속해줘요,2142429109
작별인사,2142429111
